,source,target,weight
3082,Th%C3%A9odred,%C3%89ofor,1
3083,Th%C3%A9odred,Fr%C3%A9a,1
3084,Th%C3%A9odred,Fr%C3%A9awine,1
3085,Th%C3%A9odred,Goldwine,1
3086,Th%C3%A9odred,D%C3%A9or,1
3087,Th%C3%A9odred,Helm_Hammerhand,1
3088,Th%C3%A9odred,Hild,1
3089,Th%C3%A9odred,Brytta_L%C3%A9ofa,1
3090,Th%C3%A9odred,Walda,1
3091,Th%C3%A9odred,Folca,1
3092,Th%C3%A9odred,Folcwine,1
3093,Th%C3%A9odred,Fengel,1
3094,Th%C3%A9odred,Thengel,1
3095,Th%C3%A9odred,Morwen_Steelsheen,1
3096,Th%C3%A9odred,Th%C3%A9odwyn,1
3097,Th%C3%A9odred,%C3%89omund,1
3098,Th%C3%A9odred,Loth%C3%ADriel,1
3099,Th%C3%A9odred,%C3%89owyn,2
3100,Th%C3%A9odred,Faramir,1
3101,Th%C3%A9odred,Elfwine,1
3102,Th%C3%A9odred,Elboron,1
3103,Th%C3%A9odred,Halbarad,1
3104,Elfwine,Loth%C3%ADriel,2
3105,Elfwine,Imrahil,2
3106,Elfwine,%C3%86lfwine,1
3107,Elfwine,%C3%89ofor,1
3108,Elfwine,Fr%C3%A9a,1
3109,Elfwine,Fr%C3%A9awine,1
3110,Elfwine,Goldwine,1
3111,Elfwine,D%C3%A9or,1
3112,Elfwine,Helm_Hammerhand,1
3113,Elfwine,Hild,1
3114,Elfwine,Brytta_L%C3%A9ofa,1
3115,Elfwine,Walda,1
3116,Elfwine,Folca,1
3117,Elfwine,Folcwine,1
3118,Elfwine,Fengel,1
3119,Elfwine,Thengel,1
3120,Elfwine,Morwen_Steelsheen,1
3121,Elfwine,Th%C3%A9oden,1
3122,Elfwine,Th%C3%A9odwyn,1
3123,Elfwine,%C3%89omund,1
3124,Elfwine,Th%C3%A9odred,1
3125,Elfwine,%C3%89owyn,1
3126,Elfwine,Faramir,1
3127,Elfwine,Elboron,1
3128,Loth%C3%ADriel,Imrahil,3
3129,Loth%C3%ADriel,Elphir,2
3130,Loth%C3%ADriel,Erchirion,2
3131,Loth%C3%ADriel,Amrothos,2
3132,Loth%C3%ADriel,Faramir,2
3133,Loth%C3%ADriel,Elfwine,2
3134,Loth%C3%ADriel,Imraz%C3%B4r,1
3135,Loth%C3%ADriel,Mithrellas,1
3136,Loth%C3%ADriel,Galador,1
3137,Loth%C3%ADriel,Gilmith,1
3138,Loth%C3%ADriel,Aglahad,1
3139,Loth%C3%ADriel,Angelimir,1
3140,Loth%C3%ADriel,Adrahil_II,1
3141,Loth%C3%ADriel,Ivriniel,1
3142,Loth%C3%ADriel,Denethor_II,1
3143,Loth%C3%ADriel,Alphros,1
3144,Imrahil,Ivriniel,2
3145,Imrahil,Faramir,2
3146,Imrahil,Sauron,1
3147,Imrahil,Gandalf,1
3148,Imrahil,Denethor_II,2
3149,Imrahil,Th%C3%A9oden,1
3150,Imrahil,%C3%89owyn,1
3151,Imrahil,Meriadoc_Brandybuck,1
3152,Imrahil,Frodo_Baggins,1
3153,Imrahil,Loth%C3%ADriel,2
3154,Imrahil,Elphir,4
3155,Imrahil,Imraz%C3%B4r,1
3156,Imrahil,Mithrellas,1
3157,Imrahil,Galador,2
3158,Imrahil,Gilmith,1
3159,Imrahil,Aglahad,2
3160,Imrahil,Angelimir,2
3161,Imrahil,Adrahil_II,3
3162,Imrahil,Erchirion,1
3163,Imrahil,Amrothos,1
3164,Imrahil,Alphros,2
3165,Imrahil,Elfwine,1
3166,Ivriniel,Imrahil,2
3167,Ivriniel,Imraz%C3%B4r,1
3168,Ivriniel,Mithrellas,1
3169,Ivriniel,Galador,1
3170,Ivriniel,Gilmith,1
3171,Ivriniel,Aglahad,1
3172,Ivriniel,Angelimir,1
3173,Ivriniel,Adrahil_II,1
3174,Ivriniel,Denethor_II,1
3175,Ivriniel,Faramir,1
3176,Ivriniel,Elphir,1
3177,Ivriniel,Erchirion,1
3178,Ivriniel,Amrothos,1
3179,Ivriniel,Loth%C3%ADriel,1
3180,Ivriniel,Alphros,1
3181,Ivriniel,Elfwine,1
3182,Finduilas,Gwindor,2
3183,Finduilas,Orodreth,4
3184,Finduilas,Gil-galad,3
3185,Finduilas,H%C3%BArin,1
3186,Finduilas,Glaurung,1
3187,Finduilas,Finw%C3%AB,1
3188,Finduilas,Indis,1
3189,Finduilas,Fingolfin,1
3190,Finduilas,Finarfin,2
3191,Finduilas,E%C3%A4rwen,1
3192,Finduilas,Finrod,1
3193,Finduilas,Angrod,1
3194,Finduilas,Eldal%C3%B3t%C3%AB,1
3195,Finduilas,Aegnor,1
3196,Finduilas,Galadriel,1
3197,Finduilas,Celeborn,1
3198,Finduilas,Celebr%C3%ADan,1
3199,Finduilas,Olw%C3%AB,1
3200,Celebrimbor,Curufin,2
3201,Celebrimbor,F%C3%ABanor,3
3202,Celebrimbor,Finw%C3%AB,2
3203,Celebrimbor,Nerdanel,2
3204,Celebrimbor,Celegorm,2
3205,Celebrimbor,L%C3%BAthien,1
3206,Celebrimbor,Beren,1
3207,Celebrimbor,Finrod,1
3208,Celebrimbor,Sauron,3
3209,Celebrimbor,Gil-galad,1
3210,Celebrimbor,Galadriel,1
3211,Celebrimbor,Maglor,2
3212,Celebrimbor,M%C3%ADriel,1
3213,Celebrimbor,Mahtan,1
3214,Celebrimbor,Maedhros,1
3215,Celebrimbor,Caranthir,1
3216,Celebrimbor,Amrod,1
3217,Celebrimbor,Amras,1
3218,Celebrimbor,Daeron,1
3219,Celebrimbor,Celeborn,1
3220,Celebrimbor,Talion,1
3221,Celebrimbor,Gollum,1
3222,Celebrimbor,Lithariel,1
3223,Celebrimbor,Saruman,1
3224,Celebrimbor,Shelob,1
3225,Celebrimbor,Eltariel,1
3226,Curufin,Celegorm,2
3227,Curufin,Nerdanel,2
3228,Curufin,Celebrimbor,3
3229,Curufin,Melkor,1
3230,Curufin,Finw%C3%AB,2
3231,Curufin,Maedhros,2
3232,Curufin,Aredhel,1
3233,Curufin,Maeglin,1
3234,Curufin,Finrod,1
3235,Curufin,Beren,1
3236,Curufin,Orodreth,1
3237,Curufin,Huan,1
3238,Curufin,L%C3%BAthien,1
3239,Curufin,Thingol,1
3240,Curufin,Sauron,1
3241,Curufin,Dior,1
3242,Curufin,Caranthir,2
3243,Curufin,M%C3%ADriel,1
3244,Curufin,Mahtan,1
3245,Curufin,F%C3%ABanor,1
3246,Curufin,Maglor,1
3247,Curufin,Amrod,1
3248,Curufin,Amras,1
3249,Curufin,Christopher_Tolkien,1
3250,Finw%C3%AB,M%C3%ADriel,4
3251,Finw%C3%AB,Indis,5
3252,Finw%C3%AB,F%C3%ABanor,4
3253,Finw%C3%AB,Fingolfin,4
3254,Finw%C3%AB,Finarfin,5
3255,Finw%C3%AB,%C3%8Drim%C3%AB,1
3256,Finw%C3%AB,Findis,3
3257,Finw%C3%AB,Eru_Il%C3%BAvatar,1
3258,Finw%C3%AB,Orom%C3%AB,1
3259,Finw%C3%AB,Ingw%C3%AB,1
3260,Finw%C3%AB,Melkor,1
3261,Finw%C3%AB,Nerdanel,1
3262,Finw%C3%AB,Anair%C3%AB,1
3263,Finw%C3%AB,E%C3%A4rwen,1
3264,Finw%C3%AB,Maedhros,1
3265,Finw%C3%AB,Maglor,1
3266,Finw%C3%AB,Fingon,1
3267,Finw%C3%AB,Finrod,1
3268,Finw%C3%AB,Celegorm,1
3269,Finw%C3%AB,Turgon,1
3270,Finw%C3%AB,Angrod,1
3271,Finw%C3%AB,Caranthir,1
3272,Finw%C3%AB,Aredhel,1
3273,Finw%C3%AB,Aegnor,1
3274,Finw%C3%AB,Curufin,1
3275,Finw%C3%AB,Argon,1
3276,Finw%C3%AB,Galadriel,1
3277,Finw%C3%AB,Amrod,1
3278,Finw%C3%AB,Amras,1
3279,Finw%C3%AB,Celebrimbor,1
3280,Finw%C3%AB,Orodreth,1
3281,Celegorm,F%C3%ABanor,2
3282,Celegorm,Nerdanel,2
3283,Celegorm,Curufin,2
3284,Celegorm,Orom%C3%AB,1
3285,Celegorm,Huan,1
3286,Celegorm,Finw%C3%AB,2
3287,Celegorm,L%C3%BAthien,1
3288,Celegorm,Thingol,1
3289,Celegorm,Dior,1
3290,Celegorm,M%C3%ADriel,1
3291,Celegorm,Mahtan,1
3292,Celegorm,Maedhros,1
3293,Celegorm,Maglor,1
3294,Celegorm,Caranthir,1
3295,Celegorm,Amrod,1
3296,Celegorm,Amras,1
3297,Celegorm,Celebrimbor,1
3298,L%C3%BAthien,Melian,3
3299,L%C3%BAthien,Beren,3
3300,L%C3%BAthien,Thingol,2
3301,L%C3%BAthien,Mandos,1
3302,L%C3%BAthien,Daeron,1
3303,L%C3%BAthien,Sauron,1
3304,L%C3%BAthien,Huan,1
3305,L%C3%BAthien,Eru_Il%C3%BAvatar,1
3306,L%C3%BAthien,Dior,2
3307,L%C3%BAthien,Tuor,2
3308,L%C3%BAthien,Idril,2
3309,L%C3%BAthien,Elrond,2
3310,L%C3%BAthien,Elros,2
3311,L%C3%BAthien,Edith_Tolkien,1
3312,L%C3%BAthien,Tevildo,1
3313,L%C3%BAthien,Finw%C3%AB,1
3314,L%C3%BAthien,Indis,1
3315,L%C3%BAthien,Fingolfin,1
3316,L%C3%BAthien,Anair%C3%AB,1
3317,L%C3%BAthien,Elenw%C3%AB,1
3318,L%C3%BAthien,Turgon,1
3319,L%C3%BAthien,R%C3%ADan,1
3320,L%C3%BAthien,E%C3%A4rendil,1
3321,L%C3%BAthien,Elwing,1
3322,L%C3%BAthien,Elur%C3%A9d_and_Elur%C3%ADn,1
3323,L%C3%BAthien,Celebr%C3%ADan,1
3324,L%C3%BAthien,Isildur,1
3325,L%C3%BAthien,Elladan_and_Elrohir,2
3326,L%C3%BAthien,Eldarion,1
3327,Melian,Yavanna,4
3328,Melian,L%C3%BAthien,3
3329,Melian,V%C3%A1na,2
3330,Melian,Est%C3%AB,2
3331,Melian,Galadriel,1
3332,Melian,Beren,2
3333,Melian,H%C3%BArin,1
3334,Melian,T%C3%BArin,1
3335,Melian,M%C3%AEm,1
3336,Melian,Thingol,1
3337,Melian,Elur%C3%A9d_and_Elur%C3%ADn,1
3338,Melian,Elwing,1
3339,Melian,E%C3%A4rendil,1
3340,Melian,Elros,1
3341,Melian,Elrond,1
3342,Melian,Ulmo,1
3343,Melian,Aul%C3%AB,1
3344,Melian,Orom%C3%AB,1
3345,Melian,Mandos,1
3346,Melian,Tulkas,1
3347,Melian,Varda,1
3348,Melian,Nienna,1
3349,Melian,Vair%C3%AB,1
3350,Melian,Nessa,1
3351,Melian,Melkor,1
3352,Melian,E%C3%B6nw%C3%AB,1
3353,Melian,Ilmar%C3%AB,1
3354,Melian,Uinen,1
3355,Melian,Salmar,1
3356,Melian,Arien,1
3357,Melian,Saruman,2
3358,Melian,Gandalf,1
3359,Melian,Radagast,1
3360,Melian,Alatar,1
3361,Melian,Pallando,1
3362,Melian,Sauron,1
3363,Melian,Ungoliant,1
3364,Melian,Shelob,1
3365,Eru_Il%C3%BAvatar,Aul%C3%AB,1
3366,Eru_Il%C3%BAvatar,Ar-Pharaz%C3%B4n,1
3367,Eru_Il%C3%BAvatar,Gollum,1
3368,Huan,Orom%C3%AB,3
3369,Huan,Celegorm,4
3370,Huan,F%C3%ABanor,2
3371,Huan,Beren,1
3372,Huan,L%C3%BAthien,1
3373,Huan,Curufin,1
3374,Huan,Sauron,1
3375,Huan,Thingol,1
3376,Huan,Orodreth,1
3377,Huan,Carcharoth,2
3378,Huan,Draugluin,1
3379,Huan,Thuringwethil,1
3380,Huan,Beleg,1
3381,Huan,Mablung,1
3382,Huan,Tevildo,1
3383,Huan,Thorondor,1
3384,Huan,Gorgumoth,1
3385,Ungoliant,Melkor,2
3386,Ungoliant,Shelob,3
3387,Ungoliant,Orom%C3%AB,2
3388,Ungoliant,Tulkas,2
3389,Ungoliant,J.R.R._Tolkien,1
3390,Ungoliant,E%C3%A4rendil,1
3391,Ungoliant,Radagast,2
3392,Ungoliant,Gandalf,2
3393,Ungoliant,Ulmo,1
3394,Ungoliant,Aul%C3%AB,1
3395,Ungoliant,Mandos,1
3396,Ungoliant,Varda,1
3397,Ungoliant,Yavanna,1
3398,Ungoliant,Nienna,1
3399,Ungoliant,Est%C3%AB,1
3400,Ungoliant,Vair%C3%AB,1
3401,Ungoliant,V%C3%A1na,1
3402,Ungoliant,Nessa,1
3403,Ungoliant,E%C3%B6nw%C3%AB,1
3404,Ungoliant,Ilmar%C3%AB,1
3405,Ungoliant,Uinen,1
3406,Ungoliant,Salmar,1
3407,Ungoliant,Melian,1
3408,Ungoliant,Arien,1
3409,Ungoliant,Saruman,2
3410,Ungoliant,Alatar,1
3411,Ungoliant,Pallando,1
3412,Ungoliant,Sauron,1
3413,Thorondor,Manw%C3%AB,1
3414,Thorondor,Fingon,1
3415,Thorondor,Maedhros,1
3416,Thorondor,Fingolfin,1
3417,Thorondor,Landroval,1
3418,Thorondor,Gwaihir,2
3419,Thorondor,Beren,1
3420,Thorondor,L%C3%BAthien,1
3421,Thorondor,E%C3%A4rendil,1
3422,Thorondor,Ancalagon,1
3423,Orom%C3%AB,V%C3%A1na,3
3424,Orom%C3%AB,Nessa,2
3425,Orom%C3%AB,Nahar,1
3426,Orom%C3%AB,Huan,1
3427,Orom%C3%AB,Celegorm,1
3428,Orom%C3%AB,Tulkas,2
3429,Orom%C3%AB,Alatar,2
3430,Orom%C3%AB,Pallando,2
3431,Orom%C3%AB,Saruman,3
3432,Orom%C3%AB,Niel%C3%ADqui,1
3433,Orom%C3%AB,Ulmo,1
3434,Orom%C3%AB,Aul%C3%AB,1
3435,Orom%C3%AB,Mandos,1
3436,Orom%C3%AB,Varda,1
3437,Orom%C3%AB,Yavanna,1
3438,Orom%C3%AB,Nienna,1
3439,Orom%C3%AB,Est%C3%AB,1
3440,Orom%C3%AB,Vair%C3%AB,1
3441,Orom%C3%AB,Melkor,1
3442,Orom%C3%AB,E%C3%B6nw%C3%AB,1
3443,Orom%C3%AB,Ilmar%C3%AB,1
3444,Orom%C3%AB,Uinen,1
3445,Orom%C3%AB,Salmar,1
3446,Orom%C3%AB,Melian,1
3447,Orom%C3%AB,Arien,1
3448,Orom%C3%AB,Gandalf,1
3449,Orom%C3%AB,Radagast,1
3450,Orom%C3%AB,Sauron,1
3451,Orom%C3%AB,Ungoliant,1
3452,Orom%C3%AB,Shelob,1
3453,Mandos,Vair%C3%AB,2
3454,Mandos,Eru_Il%C3%BAvatar,1
3455,Mandos,Manw%C3%AB,3
3456,Mandos,Nienna,2
3457,Mandos,Finw%C3%AB,2
3458,Mandos,Melkor,2
3459,Mandos,Tulkas,2
3460,Mandos,Gorgumoth,1
3461,Mandos,F%C3%ABanor,1
3462,Mandos,Fingolfin,1
3463,Mandos,Yavanna,2
3464,Mandos,L%C3%BAthien,1
3465,Mandos,Beren,1
3466,Mandos,E%C3%A4rendil,1
3467,Mandos,Elwing,1
3468,Mandos,Ulmo,1
3469,Mandos,Aul%C3%AB,1
3470,Mandos,Orom%C3%AB,1
3471,Mandos,Varda,1
3472,Mandos,Est%C3%AB,1
3473,Mandos,V%C3%A1na,1
3474,Mandos,Nessa,1
3475,Mandos,E%C3%B6nw%C3%AB,1
3476,Mandos,Ilmar%C3%AB,1
3477,Mandos,Uinen,1
3478,Mandos,Salmar,1
3479,Mandos,Melian,1
3480,Mandos,Arien,1
3481,Mandos,Saruman,2
3482,Mandos,Gandalf,1
3483,Mandos,Radagast,1
3484,Mandos,Alatar,1
3485,Mandos,Pallando,1
3486,Mandos,Sauron,1
3487,Mandos,Ungoliant,1
3488,Mandos,Shelob,1
3489,Tulkas,Nessa,3
3490,Tulkas,Melkor,3
3491,Tulkas,Aul%C3%AB,2
3492,Tulkas,F%C3%ABanor,1
3493,Tulkas,Mandos,2
3494,Tulkas,Gorgumoth,1
3495,Tulkas,Ulmo,1
3496,Tulkas,Orom%C3%AB,1
3497,Tulkas,Varda,1
3498,Tulkas,Yavanna,1
3499,Tulkas,Nienna,1
3500,Tulkas,Est%C3%AB,1
3501,Tulkas,Vair%C3%AB,1
3502,Tulkas,V%C3%A1na,1
3503,Tulkas,E%C3%B6nw%C3%AB,1
3504,Tulkas,Ilmar%C3%AB,1
3505,Tulkas,Uinen,1
3506,Tulkas,Salmar,1
3507,Tulkas,Melian,1
3508,Tulkas,Arien,1
3509,Tulkas,Saruman,2
3510,Tulkas,Gandalf,1
3511,Tulkas,Radagast,1
3512,Tulkas,Alatar,1
3513,Tulkas,Pallando,1
3514,Tulkas,Sauron,1
3515,Tulkas,Ungoliant,1
3516,Tulkas,Shelob,1
3517,Nienna,Mandos,2
3518,Nienna,Melkor,2
3519,Nienna,Gandalf,2
3520,Nienna,Sauron,2
3521,Nienna,Manw%C3%AB,1
3522,Nienna,Ulmo,1
3523,Nienna,Aul%C3%AB,1
3524,Nienna,Orom%C3%AB,1
3525,Nienna,Tulkas,1
3526,Nienna,Varda,1
3527,Nienna,Yavanna,1
3528,Nienna,Est%C3%AB,1
3529,Nienna,Vair%C3%AB,1
3530,Nienna,V%C3%A1na,1
3531,Nienna,Nessa,1
3532,Nienna,E%C3%B6nw%C3%AB,1
3533,Nienna,Ilmar%C3%AB,1
3534,Nienna,Uinen,1
3535,Nienna,Salmar,1
3536,Nienna,Melian,1
3537,Nienna,Arien,1
3538,Nienna,Saruman,2
3539,Nienna,Radagast,1
3540,Nienna,Alatar,1
3541,Nienna,Pallando,1
3542,Nienna,Ungoliant,1
3543,Nienna,Shelob,1
3544,Est%C3%AB,Melian,2
3545,Est%C3%AB,V%C3%A1na,2
3546,Est%C3%AB,Finw%C3%AB,1
3547,Est%C3%AB,Manw%C3%AB,1
3548,Est%C3%AB,Ulmo,1
3549,Est%C3%AB,Aul%C3%AB,1
3550,Est%C3%AB,Orom%C3%AB,1
3551,Est%C3%AB,Mandos,1
3552,Est%C3%AB,Tulkas,1
3553,Est%C3%AB,Varda,1
3554,Est%C3%AB,Yavanna,1
3555,Est%C3%AB,Nienna,1
3556,Est%C3%AB,Vair%C3%AB,1
3557,Est%C3%AB,Nessa,1
3558,Est%C3%AB,Melkor,1
3559,Est%C3%AB,E%C3%B6nw%C3%AB,1
3560,Est%C3%AB,Ilmar%C3%AB,1
3561,Est%C3%AB,Uinen,1
3562,Est%C3%AB,Salmar,1
3563,Est%C3%AB,Arien,1
3564,Est%C3%AB,Saruman,2
3565,Est%C3%AB,Gandalf,1
3566,Est%C3%AB,Radagast,1
3567,Est%C3%AB,Alatar,1
3568,Est%C3%AB,Pallando,1
3569,Est%C3%AB,Sauron,1
3570,Est%C3%AB,Ungoliant,1
3571,Est%C3%AB,Shelob,1
3572,Vair%C3%AB,Lindo,1
3573,Vair%C3%AB,Mandos,2
3574,Vair%C3%AB,Finw%C3%AB,1
3575,Vair%C3%AB,M%C3%ADriel,1
3576,Vair%C3%AB,Ulmo,1
3577,Vair%C3%AB,Aul%C3%AB,1
3578,Vair%C3%AB,Orom%C3%AB,1
3579,Vair%C3%AB,Tulkas,1
3580,Vair%C3%AB,Varda,1
3581,Vair%C3%AB,Yavanna,1
3582,Vair%C3%AB,Nienna,1
3583,Vair%C3%AB,Est%C3%AB,1
3584,Vair%C3%AB,V%C3%A1na,1
3585,Vair%C3%AB,Nessa,1
3586,Vair%C3%AB,Melkor,1
3587,Vair%C3%AB,E%C3%B6nw%C3%AB,1
3588,Vair%C3%AB,Ilmar%C3%AB,1
3589,Vair%C3%AB,Uinen,1
3590,Vair%C3%AB,Salmar,1
3591,Vair%C3%AB,Melian,1
3592,Vair%C3%AB,Arien,1
3593,Vair%C3%AB,Saruman,2
3594,Vair%C3%AB,Gandalf,1
3595,Vair%C3%AB,Radagast,1
3596,Vair%C3%AB,Alatar,1
3597,Vair%C3%AB,Pallando,1
3598,Vair%C3%AB,Sauron,1
3599,Vair%C3%AB,Ungoliant,1
3600,Vair%C3%AB,Shelob,1
3601,V%C3%A1na,Orom%C3%AB,4
3602,V%C3%A1na,Yavanna,3
3603,V%C3%A1na,Tulkas,2
3604,V%C3%A1na,Nessa,3
3605,V%C3%A1na,Arien,4
3606,V%C3%A1na,Melian,3
3607,V%C3%A1na,Melkor,2
3608,V%C3%A1na,Thingol,1
3609,V%C3%A1na,Elros,1
3610,V%C3%A1na,Elrond,1
3611,V%C3%A1na,Niel%C3%ADqui,1
3612,V%C3%A1na,Varda,2
3613,V%C3%A1na,Ulmo,2
3614,V%C3%A1na,Aul%C3%AB,1
3615,V%C3%A1na,Mandos,1
3616,V%C3%A1na,Nienna,1
3617,V%C3%A1na,Est%C3%AB,1
3618,V%C3%A1na,Vair%C3%AB,1
3619,V%C3%A1na,E%C3%B6nw%C3%AB,1
3620,V%C3%A1na,Ilmar%C3%AB,1
3621,V%C3%A1na,Uinen,1
3622,V%C3%A1na,Salmar,1
3623,V%C3%A1na,Saruman,2
3624,V%C3%A1na,Gandalf,1
3625,V%C3%A1na,Radagast,1
3626,V%C3%A1na,Alatar,1
3627,V%C3%A1na,Pallando,1
3628,V%C3%A1na,Sauron,1
3629,V%C3%A1na,Ungoliant,1
3630,V%C3%A1na,Shelob,1
3631,Nessa,Tulkas,4
3632,Nessa,Orom%C3%AB,2
3633,Nessa,Manw%C3%AB,1
3634,Nessa,V%C3%A1na,3
3635,Nessa,Yavanna,2
3636,Nessa,Est%C3%AB,2
3637,Nessa,Ulmo,1
3638,Nessa,Aul%C3%AB,1
3639,Nessa,Mandos,1
3640,Nessa,Varda,1
3641,Nessa,Nienna,1
3642,Nessa,Vair%C3%AB,1
3643,Nessa,Melkor,1
3644,Nessa,E%C3%B6nw%C3%AB,1
3645,Nessa,Ilmar%C3%AB,1
3646,Nessa,Uinen,1
3647,Nessa,Salmar,1
3648,Nessa,Melian,1
3649,Nessa,Arien,1
3650,Nessa,Saruman,2
3651,Nessa,Gandalf,1
3652,Nessa,Radagast,1
3653,Nessa,Alatar,1
3654,Nessa,Pallando,1
3655,Nessa,Sauron,1
3656,Nessa,Ungoliant,1
3657,Nessa,Shelob,1
3658,Tuor,Idril,4
3659,Tuor,R%C3%ADan,2
3660,Tuor,Annael,1
3661,Tuor,Arminas,1
3662,Tuor,Ulmo,1
3663,Tuor,Turgon,1
3664,Tuor,Voronw%C3%AB,1
3665,Tuor,Maeglin,2
3666,Tuor,E%C3%A4rendil,3
3667,Tuor,Elrond,3
3668,Tuor,Elros,3
3669,Tuor,Fire-drake_of_Gondolin,1
3670,Tuor,Beren,2
3671,Tuor,L%C3%BAthien,2
3672,Tuor,Elwing,2
3673,Tuor,Dior,1
3674,Tuor,Gildis,1
3675,Tuor,Hador,1
3676,Tuor,Hareth,1
3677,Tuor,Gl%C3%B3redhel,1
3678,Tuor,Morwen,1
3679,Tuor,H%C3%BArin,1
3680,Tuor,Brandir,1
3681,Tuor,Lalaith,1
3682,Tuor,Ni%C3%ABnor,1
3683,Idril,Tuor,4
3684,Idril,Turgon,2
3685,Idril,Elenw%C3%AB,2
3686,Idril,E%C3%A4rendil,2
3687,Idril,Angrod,1
3688,Idril,Orodreth,1
3689,Idril,Maeglin,2
3690,Idril,Aredhel,2
3691,Idril,Beren,2
3692,Idril,L%C3%BAthien,2
3693,Idril,Elwing,3
3694,Idril,Dior,2
3695,Idril,Elrond,2
3696,Idril,Elros,2
3697,Idril,Finw%C3%AB,1
3698,Idril,Indis,1
3699,Idril,Findis,1
3700,Idril,Fingolfin,1
3701,Idril,Anair%C3%AB,1
3702,Idril,Finarfin,1
3703,Idril,Fingon,1
3704,Idril,Argon,1
3705,Turgon,Elenw%C3%AB,3
3706,Turgon,Fingolfin,2
3707,Turgon,Fingon,3
3708,Turgon,Aredhel,3
3709,Turgon,Argon,2
3710,Turgon,Idril,3
3711,Turgon,Finarfin,2
3712,Turgon,F%C3%ABanor,1
3713,Turgon,Ulmo,1
3714,Turgon,Maeglin,3
3715,Turgon,Thorondor,1
3716,Turgon,H%C3%BArin,1
3717,Turgon,Voronw%C3%AB,1
3718,Turgon,Tuor,2
3719,Turgon,E%C3%A4rendil,2
3720,Turgon,Finw%C3%AB,1
3721,Turgon,Indis,1
3722,Turgon,Findis,1
3723,Turgon,Anair%C3%AB,1
3724,Turgon,Elwing,1
3725,Turgon,Elrond,1
3726,Turgon,Elros,1
3727,T%C3%BArin,H%C3%BArin,2
3728,T%C3%BArin,Morwen,2
3729,T%C3%BArin,Lalaith,2
3730,T%C3%BArin,Sador,1
3731,T%C3%BArin,Thingol,1
3732,T%C3%BArin,Nellas,1
3733,T%C3%BArin,Beleg,1
3734,T%C3%BArin,Hador,2
3735,T%C3%BArin,Saeros,1
3736,T%C3%BArin,M%C3%AEm,1
3737,T%C3%BArin,Kh%C3%AEm,1
3738,T%C3%BArin,Melian,1
3739,T%C3%BArin,Gwindor,1
3740,T%C3%BArin,Finduilas,1
3741,T%C3%BArin,Orodreth,1
3742,T%C3%BArin,Glaurung,1
3743,T%C3%BArin,Brodda,1
3744,T%C3%BArin,Aerin,1
3745,T%C3%BArin,Brandir,3
3746,T%C3%BArin,Dorlas,1
3747,T%C3%BArin,Hunthor,1
3748,T%C3%BArin,Mablung,1
3749,T%C3%BArin,Ni%C3%ABnor,2
3750,T%C3%BArin,Mandos,1
3751,T%C3%BArin,Gildis,1
3752,T%C3%BArin,Hareth,1
3753,T%C3%BArin,Gl%C3%B3redhel,1
3754,T%C3%BArin,R%C3%ADan,1
3755,T%C3%BArin,Tuor,2
3756,T%C3%BArin,Idril,1
3757,T%C3%BArin,E%C3%A4rendil,2
3758,T%C3%BArin,Elwing,1
3759,T%C3%BArin,Elrond,1
3760,T%C3%BArin,Elros,1
3761,T%C3%BArin,Algund,1
3762,T%C3%BArin,Andr%C3%B3g,1
3763,T%C3%BArin,Forweg,1
3764,T%C3%BArin,Orleg,1
3765,T%C3%BArin,Ulrad,1
3766,R%C3%ADan,Tuor,3
3767,R%C3%ADan,Morwen,2
3768,R%C3%ADan,Barahir,2
3769,R%C3%ADan,Emeldir,2
3770,R%C3%ADan,Beren,2
3771,R%C3%ADan,H%C3%BArin,2
3772,R%C3%ADan,Annael,1
3773,R%C3%ADan,Beldir,1
3774,R%C3%ADan,Bereg,1
3775,R%C3%ADan,Belemir,1
3776,R%C3%ADan,Adanel,1
3777,R%C3%ADan,Andreth,1
3778,R%C3%ADan,Bregor,1
3779,R%C3%ADan,Bregolas,1
3780,R%C3%ADan,L%C3%BAthien,1
3781,R%C3%ADan,Dior,1
3782,R%C3%ADan,T%C3%BArin,1
3783,R%C3%ADan,Idril,1
3784,R%C3%ADan,E%C3%A4rendil,1
3785,R%C3%ADan,Elwing,1
3786,R%C3%ADan,Elros,1
3787,R%C3%ADan,Elrond,1
3788,R%C3%ADan,Celebr%C3%ADan,1
3789,R%C3%ADan,Isildur,1
3790,R%C3%ADan,Elladan_and_Elrohir,2
3791,R%C3%ADan,Eldarion,1
3792,Voronw%C3%AB,Mardil_Voronw%C3%AB,2
3793,Voronw%C3%AB,Turgon,1
3794,Voronw%C3%AB,Aranw%C3%AB,1
3795,Voronw%C3%AB,Ulmo,1
3796,Voronw%C3%AB,Tuor,1
3797,Voronw%C3%AB,Idril,1
3798,Voronw%C3%AB,E%C3%A4rendil,1
3799,Orodreth,Olw%C3%AB,1
3800,Orodreth,Finarfin,3
3801,Orodreth,E%C3%A4rwen,2
3802,Orodreth,Angrod,3
3803,Orodreth,Aegnor,2
3804,Orodreth,Galadriel,2
3805,Orodreth,Finduilas,2
3806,Orodreth,Eldal%C3%B3t%C3%AB,2
3807,Orodreth,Gil-galad,2
3808,Orodreth,Fingolfin,2
3809,Orodreth,Sauron,1
3810,Orodreth,Beren,1
3811,Orodreth,Celegorm,1
